comp,season,date,match,market,selection,line,price,model_prob,market_prob,ev,result,profit,confidence,odds_source,passed_filter
ligamx,2022,2023-04-08,Queretaro @ Club Tijuana,1X2,draw,,4.21,0.2678,0.2375,5.74,lose,-1.0,0.34,market_avg,True
ligamx,2022,2023-04-08,Queretaro @ Club Tijuana,1X2,queretaro,,5.66,0.2694,0.1767,23.61,win,4.66,0.34,market_avg,True
ligamx,2022,2023-04-09,Necaxa @ Guadalajara Chivas,1X2,guadalajara chivas,,1.73,0.5112,0.578,-5.2,win,0.73,0.34,market_avg,False
ligamx,2022,2023-04-09,Necaxa @ Guadalajara Chivas,1X2,draw,,3.71,0.2833,0.2695,2.3,lose,-1.0,0.34,market_avg,False
ligamx,2022,2023-04-09,Necaxa @ Guadalajara Chivas,1X2,necaxa,,4.4,0.2054,0.2273,-4.32,lose,-1.0,0.34,market_avg,False
ligamx,2022,2023-04-09,Cruz Azul @ Club Leon,1X2,leon,,2.04,0.5184,0.4902,2.59,lose,-1.0,0.34,market_avg,False
ligamx,2022,2023-04-09,Cruz Azul @ Club Leon,1X2,draw,,3.47,0.2466,0.2882,-6.5,win,2.47,0.34,market_avg,False
ligamx,2022,2023-04-09,Cruz Azul @ Club Leon,1X2,cruz azul,,3.41,0.2351,0.2933,-8.93,lose,-1.0,0.34,market_avg,False
ligamx,2022,2023-04-09,Mazatlan FC @ Tigres UANL,1X2,tigres uanl,,1.28,0.6778,0.7812,-5.96,lose,-1.0,0.34,market_avg,False
ligamx,2022,2023-04-09,Mazatlan FC @ Tigres UANL,1X2,draw,,5.4,0.2129,0.1852,6.74,lose,-1.0,0.34,market_avg,True
ligamx,2022,2023-04-09,Mazatlan FC @ Tigres UANL,1X2,mazatlan,,9.46,0.1092,0.1057,1.51,win,8.46,0.34,market_avg,False
ligamx,2022,2023-04-09,Monterrey @ Club America,1X2,america,,1.87,0.4148,0.5348,-10.09,win,0.8700000000000001,0.34,market_avg,False
ligamx,2022,2023-04-09,Monterrey @ Club America,1X2,draw,,3.73,0.2609,0.2681,-1.21,lose,-1.0,0.34,market_avg,False
ligamx,2022,2023-04-09,Monterrey @ Club America,1X2,monterrey,,3.74,0.3243,0.2674,9.58,lose,-1.0,0.34,market_avg,True
