comp,season,date,match,market,selection,line,price,model_prob,market_prob,ev,result,profit,confidence,odds_source
epl,2021,2022-02-20,Leicester @ Wolves,TOTAL,under,2.5,1.76,0.6161,0.5682,3.79,lose,-1.0,0.364,pinnacle
epl,2021,2022-02-23,Tottenham @ Burnley,1X2,burnley,,4.71,0.3169,0.2123,22.18,win,3.71,0.364,pinnacle
epl,2021,2022-02-23,Tottenham @ Burnley,TOTAL,under,2.5,1.87,0.6069,0.5348,6.07,win,0.8700000000000001,0.364,pinnacle
epl,2021,2022-02-23,Crystal Palace @ Watford,1X2,crystal palace,,2.66,0.4265,0.3759,6.05,win,1.6600000000000001,0.364,pinnacle
epl,2021,2022-02-23,Crystal Palace @ Watford,TOTAL,over,2.5,2.27,0.4945,0.4405,5.52,win,1.27,0.364,pinnacle
epl,2021,2022-02-24,Wolves @ Arsenal,1X2,draw,,3.76,0.3421,0.266,12.89,lose,-1.0,0.364,pinnacle
epl,2021,2022-02-24,Wolves @ Arsenal,1X2,wolverhampton wanderers,,6.16,0.2823,0.1623,33.25,lose,-1.0,0.364,pinnacle
epl,2021,2022-02-25,Norwich @ Southampton,TOTAL,under,2.5,2.17,0.5022,0.4608,4.04,win,1.17,0.334,pinnacle
epl,2021,2022-02-26,Newcastle @ Brentford,TOTAL,over,2.5,2.38,0.5016,0.4202,8.72,lose,-1.0,0.334,pinnacle
epl,2021,2022-02-26,Burnley @ Crystal Palace,1X2,draw,,3.34,0.3313,0.2994,4.79,win,2.34,0.364,pinnacle
epl,2021,2022-02-26,Burnley @ Crystal Palace,TOTAL,under,2.5,1.63,0.7352,0.6135,8.92,win,0.6299999999999999,0.364,pinnacle
epl,2021,2022-02-27,Wolves @ West Ham,1X2,draw,,3.41,0.3311,0.2933,5.81,lose,-1.0,0.364,pinnacle
epl,2021,2022-02-27,Wolves @ West Ham,TOTAL,under,2.5,1.63,0.7383,0.6135,9.16,win,0.6299999999999999,0.364,pinnacle
epl,2021,2022-03-01,Leicester @ Burnley,1X2,leicester city,,2.63,0.4146,0.3802,4.07,win,1.63,0.364,pinnacle
epl,2021,2022-03-05,Southampton @ Aston Villa,1X2,southampton,,3.32,0.33,0.3012,4.31,lose,-1.0,0.364,pinnacle
epl,2021,2022-03-05,Chelsea @ Burnley,TOTAL,under,2.5,1.8,0.66,0.5556,8.46,lose,-1.0,0.364,pinnacle
epl,2021,2022-03-05,Brighton @ Newcastle,1X2,brighton,,2.86,0.3781,0.3497,3.66,lose,-1.0,0.364,pinnacle
epl,2021,2022-03-05,Brentford @ Norwich,1X2,brentford,,2.48,0.4777,0.4032,8.31,win,1.48,0.334,pinnacle
epl,2021,2022-03-05,West Ham @ Liverpool,1X2,draw,,6.5,0.1789,0.1538,7.34,lose,-1.0,0.364,pinnacle
epl,2021,2022-03-07,Everton @ Tottenham,1X2,everton,,5.05,0.2212,0.198,5.27,lose,-1.0,0.364,pinnacle
epl,2021,2022-03-10,Newcastle @ Southampton,1X2,newcastle united,,4.41,0.2666,0.2268,7.91,win,3.41,0.364,pinnacle
epl,2021,2022-03-10,Watford @ Wolves,TOTAL,under,2.5,1.63,0.6845,0.6135,5.21,lose,-1.0,0.364,pinnacle
epl,2021,2022-03-10,Aston Villa @ Leeds,1X2,aston villa,,2.51,0.5255,0.3984,14.35,win,1.5099999999999998,0.334,pinnacle
epl,2021,2022-03-12,Liverpool @ Brighton,TOTAL,under,2.5,2.19,0.521,0.4566,6.35,win,1.19,0.364,pinnacle
epl,2021,2022-03-12,Burnley @ Brentford,1X2,burnley,,3.88,0.2949,0.2577,6.5,lose,-1.0,0.334,pinnacle
epl,2021,2022-03-13,Wolves @ Everton,TOTAL,under,2.5,1.64,0.7023,0.6098,6.83,win,0.6399999999999999,0.364,pinnacle
epl,2021,2022-03-13,Norwich @ Leeds,1X2,draw,,4.38,0.268,0.2283,7.82,lose,-1.0,0.334,pinnacle
epl,2021,2022-03-13,Norwich @ Leeds,1X2,norwich city,,5.62,0.2124,0.1779,8.72,lose,-1.0,0.334,pinnacle
epl,2021,2022-03-13,Norwich @ Leeds,TOTAL,under,2.5,2.22,0.5577,0.4505,10.72,lose,-1.0,0.334,pinnacle
epl,2021,2022-03-13,Watford @ Southampton,TOTAL,under,2.5,2.08,0.5657,0.4808,7.95,lose,-1.0,0.364,pinnacle
epl,2021,2022-03-13,Aston Villa @ West Ham,1X2,west ham united,,2.58,0.4999,0.3876,13.04,win,1.58,0.364,pinnacle
epl,2021,2022-03-13,Aston Villa @ West Ham,TOTAL,over,2.5,2.04,0.5305,0.4902,3.7,win,1.04,0.364,pinnacle
epl,2021,2022-03-14,Man City @ Crystal Palace,1X2,draw,,5.58,0.209,0.1792,7.49,win,4.58,0.364,pinnacle
epl,2021,2022-03-16,Tottenham @ Brighton,1X2,brighton,,3.79,0.2937,0.2639,5.09,lose,-1.0,0.364,pinnacle
epl,2021,2022-03-16,Tottenham @ Brighton,TOTAL,under,2.5,1.81,0.6001,0.5525,3.88,win,0.81,0.364,pinnacle
epl,2021,2022-03-16,Liverpool @ Arsenal,1X2,liverpool,,2.09,0.6038,0.4785,11.79,win,1.0899999999999999,0.364,pinnacle
epl,2021,2022-03-16,Liverpool @ Arsenal,TOTAL,under,2.5,2.17,0.4955,0.4608,3.39,win,1.17,0.364,pinnacle
epl,2021,2022-03-18,Leeds @ Wolves,TOTAL,under,2.5,1.93,0.5923,0.5181,6.44,lose,-1.0,0.334,pinnacle
epl,2021,2022-03-19,Arsenal @ Aston Villa,1X2,aston villa,,2.96,0.3925,0.3378,7.28,lose,-1.0,0.364,pinnacle
epl,2021,2022-03-19,Arsenal @ Aston Villa,TOTAL,under,2.5,1.97,0.5425,0.5076,3.1,win,0.97,0.364,pinnacle
epl,2021,2022-03-20,Brentford @ Leicester,TOTAL,over,2.5,1.94,0.5877,0.5155,6.31,win,0.94,0.334,pinnacle
epl,2021,2022-04-02,Norwich @ Brighton,1X2,draw,,4.33,0.2725,0.2309,8.1,win,3.33,0.334,pinnacle
epl,2021,2022-04-02,Norwich @ Brighton,TOTAL,under,2.5,1.82,0.6405,0.5495,7.46,win,0.8200000000000001,0.334,pinnacle
epl,2021,2022-04-02,Man City @ Burnley,TOTAL,under,2.5,2.41,0.533,0.4149,12.81,win,1.4100000000000001,0.364,pinnacle
epl,2021,2022-04-02,Southampton @ Leeds,1X2,southampton,,2.86,0.451,0.3497,13.04,lose,-1.0,0.334,pinnacle
epl,2021,2022-04-02,Aston Villa @ Wolves,1X2,wolverhampton wanderers,,3.16,0.4179,0.3165,14.43,win,2.16,0.364,pinnacle
epl,2021,2022-04-02,Aston Villa @ Wolves,TOTAL,under,2.5,1.6,0.6672,0.625,3.04,lose,-1.0,0.364,pinnacle
epl,2021,2022-04-02,Leicester @ Man United,1X2,leicester city,,5.69,0.2619,0.1757,22.07,lose,-1.0,0.364,pinnacle
epl,2021,2022-04-03,Everton @ West Ham,1X2,west ham united,,1.79,0.6087,0.5587,4.03,win,0.79,0.364,pinnacle
epl,2021,2022-04-03,Everton @ West Ham,TOTAL,over,2.5,1.99,0.5861,0.5025,7.49,win,0.99,0.364,pinnacle
epl,2021,2022-04-03,Newcastle @ Tottenham,1X2,newcastle united,,6.45,0.1759,0.155,6.05,lose,-1.0,0.364,pinnacle
epl,2021,2022-04-04,Arsenal @ Crystal Palace,1X2,crystal palace,,4.15,0.3225,0.241,15.23,win,3.1500000000000004,0.364,pinnacle
epl,2021,2022-04-06,Everton @ Burnley,TOTAL,under,2.5,1.68,0.649,0.5952,4.07,lose,-1.0,0.364,pinnacle
epl,2021,2022-04-09,Man United @ Everton,1X2,manchester united,,1.92,0.569,0.5208,4.16,lose,-1.0,0.364,pinnacle
epl,2021,2022-04-09,Brighton @ Arsenal,1X2,draw,,3.88,0.284,0.2577,4.59,lose,-1.0,0.364,pinnacle
epl,2021,2022-04-09,Brighton @ Arsenal,1X2,brighton,,6.43,0.195,0.1555,11.41,win,5.43,0.364,pinnacle
epl,2021,2022-04-09,Brighton @ Arsenal,TOTAL,under,2.5,1.82,0.6265,0.5495,6.31,lose,-1.0,0.364,pinnacle
epl,2021,2022-04-09,Chelsea @ Southampton,1X2,chelsea,,2.05,0.6189,0.4878,12.09,win,1.0499999999999998,0.364,pinnacle
epl,2021,2022-04-09,Leeds @ Watford,1X2,watford,,2.91,0.4217,0.3436,10.22,lose,-1.0,0.334,pinnacle
epl,2021,2022-04-09,Tottenham @ Aston Villa,1X2,aston villa,,3.47,0.3281,0.2882,6.23,lose,-1.0,0.364,pinnacle
epl,2021,2022-04-10,West Ham @ Brentford,1X2,west ham united,,2.76,0.468,0.3623,13.13,lose,-1.0,0.334,pinnacle
epl,2021,2022-04-10,West Ham @ Brentford,TOTAL,over,2.5,2.12,0.5451,0.4717,7.01,lose,-1.0,0.334,pinnacle
epl,2021,2022-04-10,Crystal Palace @ Leicester,1X2,crystal palace,,3.1,0.3843,0.3226,8.61,lose,-1.0,0.364,pinnacle
epl,2021,2022-04-10,Crystal Palace @ Leicester,TOTAL,over,2.5,1.99,0.5778,0.5025,6.74,win,0.99,0.364,pinnacle
epl,2021,2022-04-10,Burnley @ Norwich,1X2,burnley,,2.38,0.4605,0.4202,4.32,lose,-1.0,0.334,pinnacle
epl,2021,2022-04-10,Burnley @ Norwich,TOTAL,under,2.5,1.64,0.6645,0.6098,4.04,win,0.6399999999999999,0.334,pinnacle
epl,2021,2022-04-10,Liverpool @ Man City,1X2,draw,,3.82,0.2949,0.2618,5.69,win,2.82,0.364,pinnacle
epl,2021,2022-04-10,Liverpool @ Man City,1X2,liverpool,,3.9,0.3297,0.2564,12.86,lose,-1.0,0.364,pinnacle
epl,2021,2022-04-16,Brighton @ Tottenham,1X2,draw,,4.56,0.2585,0.2193,8.05,lose,-1.0,0.364,pinnacle
epl,2021,2022-04-16,Brighton @ Tottenham,TOTAL,under,2.5,1.98,0.5622,0.5051,5.09,win,0.98,0.364,pinnacle
epl,2021,2022-04-16,Norwich @ Man United,1X2,draw,,6.35,0.1828,0.1575,7.23,lose,-1.0,0.334,pinnacle
epl,2021,2022-04-16,Arsenal @ Southampton,1X2,southampton,,4.08,0.2658,0.2451,3.8,win,3.08,0.364,pinnacle
epl,2021,2022-04-16,Brentford @ Watford,1X2,brentford,,2.58,0.4538,0.3876,7.69,win,1.58,0.334,pinnacle
epl,2021,2022-04-16,Brentford @ Watford,TOTAL,over,2.5,2.17,0.4977,0.4608,3.6,win,1.17,0.334,pinnacle
epl,2021,2022-04-17,Leicester @ Newcastle,TOTAL,over,2.5,1.97,0.6025,0.5076,8.41,win,0.97,0.364,pinnacle
epl,2021,2022-04-20,Arsenal @ Chelsea,1X2,chelsea,,1.96,0.5982,0.5102,7.76,lose,-1.0,0.364,pinnacle
epl,2021,2022-04-20,Leicester @ Everton,1X2,leicester city,,2.9,0.403,0.3448,7.59,lose,-1.0,0.364,pinnacle
epl,2021,2022-04-20,Leicester @ Everton,TOTAL,over,2.5,1.95,0.5727,0.5128,5.26,lose,-1.0,0.364,pinnacle
epl,2021,2022-04-20,Brighton @ Man City,1X2,draw,,6.5,0.1949,0.1538,12.01,lose,-1.0,0.364,pinnacle
epl,2021,2022-04-20,Brighton @ Man City,TOTAL,under,2.5,2.32,0.5584,0.431,13.3,lose,-1.0,0.364,pinnacle
epl,2021,2022-04-21,Southampton @ Burnley,TOTAL,under,2.5,1.94,0.5957,0.5155,7.01,win,0.94,0.364,pinnacle
epl,2021,2022-04-23,Man United @ Arsenal,1X2,manchester united,,3.75,0.2959,0.2667,4.93,lose,-1.0,0.364,pinnacle
epl,2021,2022-04-23,Man United @ Arsenal,TOTAL,under,2.5,2.08,0.534,0.4808,4.98,lose,-1.0,0.364,pinnacle
epl,2021,2022-04-23,Aston Villa @ Leicester,1X2,leicester city,,3.05,0.3635,0.3279,4.89,lose,-1.0,0.364,pinnacle
epl,2021,2022-04-23,Newcastle @ Norwich,TOTAL,under,2.5,1.93,0.6205,0.5181,8.89,lose,-1.0,0.334,pinnacle
epl,2021,2022-04-23,Tottenham @ Brentford,1X2,brentford,,4.93,0.2673,0.2028,14.3,lose,-1.0,0.334,pinnacle
epl,2021,2022-04-24,Southampton @ Brighton,TOTAL,under,2.5,1.86,0.6673,0.5376,10.86,lose,-1.0,0.364,pinnacle
epl,2021,2022-04-24,Wolves @ Burnley,1X2,draw,,3.14,0.3612,0.3185,6.04,lose,-1.0,0.364,pinnacle
epl,2021,2022-04-25,Leeds @ Crystal Palace,TOTAL,over,2.5,1.87,0.6005,0.5348,5.53,lose,-1.0,0.334,pinnacle
epl,2021,2022-04-28,Chelsea @ Man United,1X2,chelsea,,2.13,0.5734,0.4695,9.96,lose,-1.0,0.364,pinnacle
epl,2021,2022-04-28,Chelsea @ Man United,TOTAL,over,2.5,1.85,0.5833,0.5405,3.56,lose,-1.0,0.364,pinnacle
epl,2021,2022-04-30,Liverpool @ Newcastle,TOTAL,over,2.5,1.73,0.6195,0.578,3.23,lose,-1.0,0.364,pinnacle
epl,2021,2022-04-30,Norwich @ Aston Villa,TOTAL,under,2.5,2.27,0.4838,0.4405,4.42,win,1.27,0.334,pinnacle
epl,2021,2022-04-30,Crystal Palace @ Southampton,1X2,crystal palace,,3.22,0.4128,0.3106,14.82,win,2.22,0.364,pinnacle
epl,2021,2022-04-30,Burnley @ Watford,1X2,burnley,,2.92,0.3842,0.3425,5.49,win,1.92,0.364,pinnacle
epl,2021,2022-04-30,Burnley @ Watford,TOTAL,under,2.5,1.81,0.6011,0.5525,3.96,lose,-1.0,0.364,pinnacle
epl,2021,2022-04-30,Brighton @ Wolves,1X2,wolverhampton wanderers,,2.81,0.446,0.3559,11.4,lose,-1.0,0.364,pinnacle
epl,2021,2022-05-01,Chelsea @ Everton,1X2,chelsea,,1.73,0.637,0.578,4.59,lose,-1.0,0.364,pinnacle
epl,2021,2022-05-01,Leicester @ Tottenham,1X2,draw,,5.32,0.2263,0.188,9.18,lose,-1.0,0.364,pinnacle
epl,2021,2022-05-02,Brentford @ Man United,1X2,brentford,,4.62,0.2712,0.2165,11.38,lose,-1.0,0.334,pinnacle
epl,2021,2022-05-07,Aston Villa @ Burnley,TOTAL,under,2.5,1.81,0.6006,0.5525,3.92,lose,-1.0,0.364,pinnacle
epl,2021,2022-05-07,Wolves @ Chelsea,1X2,draw,,4.94,0.2771,0.2024,16.6,win,3.9400000000000004,0.364,pinnacle
epl,2021,2022-05-07,Watford @ Crystal Palace,1X2,crystal palace,,1.7,0.6295,0.5882,3.16,win,0.7,0.364,pinnacle
epl,2021,2022-05-07,Man United @ Brighton,TOTAL,under,2.5,1.92,0.563,0.5208,3.64,lose,-1.0,0.364,pinnacle
epl,2021,2022-05-08,Everton @ Leicester,TOTAL,over,2.5,2.02,0.5756,0.495,7.33,win,1.02,0.364,pinnacle
epl,2021,2022-05-08,West Ham @ Norwich,1X2,west ham united,,1.72,0.6402,0.5814,4.55,win,0.72,0.334,pinnacle
epl,2021,2022-05-10,Liverpool @ Aston Villa,TOTAL,under,2.5,2.38,0.5036,0.4202,8.93,lose,-1.0,0.364,pinnacle
epl,2021,2022-05-11,Norwich @ Leicester,TOTAL,under,2.5,2.46,0.4808,0.4065,8.23,lose,-1.0,0.334,pinnacle
epl,2021,2022-05-11,Everton @ Watford,TOTAL,under,2.5,1.98,0.5395,0.5051,3.07,win,0.98,0.364,pinnacle
epl,2021,2022-05-15,Burnley @ Tottenham,1X2,draw,,5.75,0.2459,0.1739,18.63,lose,-1.0,0.364,pinnacle
epl,2021,2022-05-15,Crystal Palace @ Aston Villa,1X2,crystal palace,,4.57,0.3441,0.2188,25.77,lose,-1.0,0.364,pinnacle
epl,2021,2022-05-15,Brighton @ Leeds,1X2,brighton,,2.73,0.4981,0.3663,16.19,lose,-1.0,0.334,pinnacle
epl,2021,2022-05-15,Brighton @ Leeds,TOTAL,under,2.5,2.0,0.5832,0.5,7.49,win,1.0,0.334,pinnacle
epl,2021,2022-05-15,Leicester @ Watford,1X2,watford,,5.54,0.2625,0.1805,20.44,lose,-1.0,0.364,pinnacle
epl,2021,2022-05-15,Man City @ West Ham,1X2,draw,,5.43,0.2218,0.1842,9.2,win,4.43,0.364,pinnacle
epl,2021,2022-05-19,Burnley @ Aston Villa,TOTAL,under,2.5,1.88,0.5834,0.5319,4.35,win,0.8799999999999999,0.364,pinnacle
epl,2021,2022-05-22,Everton @ Arsenal,1X2,draw,,5.61,0.2292,0.1783,12.86,lose,-1.0,0.364,pinnacle
epl,2021,2022-05-22,Leeds @ Brentford,1X2,brentford,,2.38,0.5676,0.4202,15.79,lose,-1.0,0.334,pinnacle
epl,2021,2022-05-22,West Ham @ Brighton,TOTAL,under,2.5,2.14,0.5827,0.4673,11.12,lose,-1.0,0.364,pinnacle
epl,2021,2022-05-22,Newcastle @ Burnley,1X2,newcastle united,,3.05,0.382,0.3279,7.43,win,2.05,0.364,pinnacle
epl,2021,2022-05-22,Man United @ Crystal Palace,TOTAL,under,2.5,2.15,0.5335,0.4651,6.61,win,1.15,0.364,pinnacle
epl,2021,2022-05-22,Southampton @ Leicester,1X2,draw,,4.39,0.2517,0.2278,4.72,lose,-1.0,0.364,pinnacle
epl,2021,2022-05-22,Southampton @ Leicester,1X2,southampton,,4.67,0.2674,0.2141,11.19,lose,-1.0,0.364,pinnacle
laliga,2021,2021-09-25,Ath Bilbao @ Valencia,1X2,draw,,3.14,0.3841,0.3185,9.28,win,2.14,0.364,pinnacle
laliga,2021,2021-09-26,Osasuna @ Mallorca,1X2,osasuna,,3.27,0.3721,0.3058,9.75,win,2.27,0.334,pinnacle
laliga,2021,2021-09-26,Elche @ Sociedad,1X2,draw,,4.1,0.3177,0.2439,13.62,lose,-1.0,0.334,pinnacle
laliga,2021,2021-09-26,Cadiz @ Vallecano,1X2,cadiz,,6.5,0.1758,0.1538,6.43,lose,-1.0,0.334,pinnacle
laliga,2021,2021-09-26,Getafe @ Betis,1X2,draw,,3.89,0.2832,0.2571,4.58,lose,-1.0,0.364,pinnacle
laliga,2021,2021-09-26,Getafe @ Betis,TOTAL,under,2.5,1.67,0.6447,0.5988,3.45,win,0.6699999999999999,0.364,pinnacle
laliga,2021,2021-09-27,Granada @ Celta,1X2,draw,,4.09,0.2751,0.2445,5.63,lose,-1.0,0.364,pinnacle
laliga,2021,2021-09-27,Granada @ Celta,TOTAL,under,2.5,2.01,0.575,0.4975,7.01,win,1.0099999999999998,0.364,pinnacle
laliga,2021,2021-10-01,Alaves @ Ath Bilbao,1X2,draw,,3.93,0.286,0.2545,5.59,lose,-1.0,0.364,pinnacle
laliga,2021,2021-10-01,Alaves @ Ath Bilbao,TOTAL,under,2.5,1.65,0.7308,0.6061,9.26,win,0.6499999999999999,0.364,pinnacle
laliga,2021,2021-10-02,Vallecano @ Osasuna,1X2,rayo vallecano,,3.64,0.4162,0.2747,23.17,lose,-1.0,0.334,pinnacle
laliga,2021,2021-10-02,Vallecano @ Osasuna,TOTAL,over,2.5,2.09,0.5554,0.4785,7.23,lose,-1.0,0.334,pinnacle
laliga,2021,2021-10-02,Valencia @ Cadiz,TOTAL,over,2.5,2.53,0.501,0.3953,12.04,lose,-1.0,0.334,pinnacle
laliga,2021,2021-10-02,Barcelona @ Ath Madrid,1X2,barcelona,,4.24,0.3335,0.2358,18.63,lose,-1.0,0.364,pinnacle
laliga,2021,2021-10-02,Barcelona @ Ath Madrid,TOTAL,under,2.5,1.85,0.6102,0.5405,5.8,win,0.8500000000000001,0.364,pinnacle
laliga,2021,2021-10-03,Celta @ Elche,1X2,elche,,3.31,0.3836,0.3021,12.14,win,2.31,0.334,pinnacle
laliga,2021,2021-10-03,Celta @ Elche,TOTAL,under,2.5,1.64,0.6814,0.6098,5.29,win,0.6399999999999999,0.334,pinnacle
laliga,2021,2021-10-03,Real Madrid @ Espanol,TOTAL,under,2.5,2.17,0.5056,0.4608,4.37,lose,-1.0,0.364,pinnacle
laliga,2021,2021-10-03,Sociedad @ Getafe,1X2,real sociedad,,2.5,0.5259,0.4,14.16,lose,-1.0,0.364,pinnacle
laliga,2021,2021-10-03,Betis @ Villarreal,1X2,draw,,3.67,0.3248,0.2725,8.65,lose,-1.0,0.364,pinnacle
laliga,2021,2021-10-03,Sevilla @ Granada,TOTAL,under,2.5,1.7,0.682,0.5882,7.17,win,0.7,0.364,pinnacle
laliga,2021,2021-10-16,Getafe @ Levante,1X2,levante,,2.45,0.5012,0.4082,10.26,lose,-1.0,0.364,pinnacle
laliga,2021,2021-10-16,Mallorca @ Sociedad,TOTAL,under,2.5,1.93,0.5617,0.5181,3.78,win,0.9299999999999999,0.334,pinnacle
laliga,2021,2021-10-17,Elche @ Vallecano,1X2,rayo vallecano,,1.89,0.5877,0.5291,4.98,win,0.8899999999999999,0.334,pinnacle
laliga,2021,2021-10-17,Sevilla @ Celta,1X2,sevilla,,2.65,0.4925,0.3774,13.73,win,1.65,0.364,pinnacle
laliga,2021,2021-10-17,Osasuna @ Villarreal,1X2,draw,,4.23,0.2716,0.2364,6.7,lose,-1.0,0.364,pinnacle
laliga,2021,2021-10-17,Valencia @ Barcelona,1X2,draw,,4.68,0.2711,0.2137,12.09,lose,-1.0,0.364,pinnacle
laliga,2021,2021-10-17,Valencia @ Barcelona,1X2,valencia,,6.04,0.2556,0.1656,24.46,lose,-1.0,0.364,pinnacle
laliga,2021,2021-10-17,Valencia @ Barcelona,TOTAL,under,2.5,2.23,0.5331,0.4484,8.5,lose,-1.0,0.364,pinnacle
laliga,2021,2021-10-18,Betis @ Alaves,TOTAL,under,2.5,1.76,0.6555,0.5682,6.92,win,0.76,0.364,pinnacle
laliga,2021,2021-10-18,Cadiz @ Espanol,1X2,draw,,3.63,0.3161,0.2755,6.63,lose,-1.0,0.334,pinnacle
laliga,2021,2021-10-18,Cadiz @ Espanol,1X2,cadiz,,5.81,0.2297,0.1721,15.06,lose,-1.0,0.334,pinnacle
laliga,2021,2021-10-18,Cadiz @ Espanol,TOTAL,under,2.5,1.66,0.6902,0.6024,6.55,win,0.6599999999999999,0.334,pinnacle
laliga,2021,2021-10-22,Granada @ Osasuna,TOTAL,over,2.5,2.28,0.4908,0.4386,5.36,lose,-1.0,0.364,pinnacle
laliga,2021,2021-10-23,Mallorca @ Valencia,1X2,valencia,,1.82,0.6023,0.5495,4.33,lose,-1.0,0.334,pinnacle
laliga,2021,2021-10-23,Alaves @ Cadiz,1X2,cadiz,,2.6,0.5332,0.3846,17.38,lose,-1.0,0.334,pinnacle
laliga,2021,2021-10-23,Espanol @ Elche,1X2,draw,,3.03,0.3571,0.33,3.69,win,2.03,0.334,pinnacle
laliga,2021,2021-10-23,Villarreal @ Ath Bilbao,1X2,draw,,3.29,0.4001,0.304,14.23,lose,-1.0,0.364,pinnacle
laliga,2021,2021-10-24,Real Madrid @ Barcelona,TOTAL,over,2.5,1.64,0.6658,0.6098,4.13,win,0.6399999999999999,0.364,pinnacle
laliga,2021,2021-10-24,Vallecano @ Betis,1X2,rayo vallecano,,4.91,0.31,0.2037,23.49,lose,-1.0,0.334,pinnacle
laliga,2021,2021-10-24,Vallecano @ Betis,TOTAL,under,2.5,2.04,0.5494,0.4902,5.43,lose,-1.0,0.334,pinnacle
laliga,2021,2021-10-24,Sociedad @ Ath Madrid,1X2,draw,,3.77,0.3182,0.2653,8.98,win,2.77,0.364,pinnacle
laliga,2021,2021-10-24,Sociedad @ Ath Madrid,1X2,real sociedad,,6.19,0.2536,0.1616,25.64,lose,-1.0,0.364,pinnacle
laliga,2021,2021-10-24,Sociedad @ Ath Madrid,TOTAL,under,2.5,1.71,0.6841,0.5848,7.64,lose,-1.0,0.364,pinnacle
laliga,2021,2021-10-26,Elche @ Alaves,1X2,draw,,3.01,0.3764,0.3322,5.99,lose,-1.0,0.334,pinnacle
laliga,2021,2021-10-26,Elche @ Alaves,1X2,elche,,3.99,0.3313,0.2506,14.48,lose,-1.0,0.334,pinnacle
laliga,2021,2021-10-26,Ath Bilbao @ Espanol,1X2,draw,,3.14,0.4087,0.3185,12.75,win,2.14,0.364,pinnacle
laliga,2021,2021-10-26,Cadiz @ Villarreal,1X2,draw,,5.73,0.2888,0.1745,29.47,win,4.73,0.334,pinnacle
laliga,2021,2021-10-27,Barcelona @ Vallecano,TOTAL,under,2.5,2.2,0.4994,0.4545,4.44,win,1.2000000000000002,0.334,pinnacle
laliga,2021,2021-10-27,Valencia @ Betis,1X2,valencia,,4.29,0.2756,0.2331,8.21,lose,-1.0,0.364,pinnacle
laliga,2021,2021-10-27,Osasuna @ Real Madrid,1X2,draw,,6.2,0.1945,0.1613,9.27,win,5.2,0.364,pinnacle
laliga,2021,2021-10-27,Osasuna @ Real Madrid,TOTAL,over,2.5,1.6,0.6821,0.625,4.11,lose,-1.0,0.364,pinnacle
laliga,2021,2021-10-28,Sociedad @ Celta,TOTAL,under,2.5,1.81,0.6675,0.5525,9.37,win,0.81,0.364,pinnacle
laliga,2021,2021-10-28,Getafe @ Granada,1X2,granada,,2.25,0.5609,0.4444,11.79,lose,-1.0,0.364,pinnacle
laliga,2021,2021-10-28,Ath Madrid @ Levante,1X2,draw,,4.28,0.2779,0.2336,8.52,win,3.2800000000000002,0.364,pinnacle
laliga,2021,2021-10-30,Real Madrid @ Elche,1X2,draw,,4.37,0.2861,0.2288,11.27,lose,-1.0,0.334,pinnacle
laliga,2021,2021-10-30,Osasuna @ Sevilla,1X2,draw,,4.25,0.2825,0.2353,9.02,lose,-1.0,0.364,pinnacle
laliga,2021,2021-10-30,Osasuna @ Sevilla,TOTAL,under,2.5,1.78,0.6615,0.5618,7.98,win,0.78,0.364,pinnacle
laliga,2021,2021-10-30,Villarreal @ Valencia,TOTAL,under,2.5,1.95,0.6133,0.5128,8.82,win,0.95,0.364,pinnacle
laliga,2021,2021-10-31,Mallorca @ Cadiz,1X2,cadiz,,2.82,0.4162,0.3546,7.81,lose,-1.0,0.334,pinnacle
laliga,2021,2021-10-31,Betis @ Ath Madrid,1X2,draw,,4.41,0.2992,0.2268,14.38,lose,-1.0,0.364,pinnacle
laliga,2021,2021-10-31,Betis @ Ath Madrid,TOTAL,under,2.5,1.85,0.6101,0.5405,5.79,lose,-1.0,0.364,pinnacle
laliga,2021,2021-10-31,Ath Bilbao @ Sociedad,1X2,draw,,3.19,0.4137,0.3135,14.39,win,2.19,0.364,pinnacle
laliga,2021,2021-10-31,Ath Bilbao @ Sociedad,1X2,athletic,,3.93,0.3368,0.2545,14.56,lose,-1.0,0.364,pinnacle
laliga,2021,2021-11-01,Granada @ Levante,1X2,granada,,3.9,0.2802,0.2564,4.18,win,2.9,0.364,pinnacle
laliga,2021,2021-11-05,Cadiz @ Ath Bilbao,1X2,draw,,4.67,0.2769,0.2141,13.2,lose,-1.0,0.334,pinnacle
laliga,2021,2021-11-06,Granada @ Espanol,1X2,draw,,3.54,0.3025,0.2825,3.2,lose,-1.0,0.334,pinnacle
laliga,2021,2021-11-06,Granada @ Espanol,1X2,granada,,4.69,0.2496,0.2132,7.69,lose,-1.0,0.334,pinnacle
laliga,2021,2021-11-06,Granada @ Espanol,TOTAL,under,2.5,1.68,0.6419,0.5952,3.52,win,0.6799999999999999,0.334,pinnacle
laliga,2021,2021-11-06,Barcelona @ Celta,1X2,celta vigo,,3.9,0.311,0.2564,9.59,lose,-1.0,0.364,pinnacle
laliga,2021,2021-11-06,Barcelona @ Celta,1X2,draw,,3.54,0.3047,0.2825,3.54,win,2.54,0.364,pinnacle
laliga,2021,2021-11-06,Vallecano @ Real Madrid,1X2,draw,,5.03,0.2276,0.1988,6.52,lose,-1.0,0.334,pinnacle
laliga,2021,2021-11-07,Getafe @ Villarreal,1X2,draw,,4.22,0.2613,0.237,4.62,lose,-1.0,0.364,pinnacle
